Estacion;Fecha;Hora;Carril 1 ligeros ;Carril 1 pesados;Carril 2 ligeros ;Carril 2 pesados;Carril 3 ligeros ;Carril 3 pesados;Carril 4 ligeros ;Carril 4 pesados;Carril 5 ligeros ;Carril 5 pesados;Carril 6 ligeros ;Carril 6 pesados
00034 ; 30/01/2025 ; 11:00 ; 00604 ; 00045 ; 00178 ; 00007 ; 00007 ; 00000 ; 00270 ; 00018 ; 00540 ; 00027 ; 00182 ; 00005
00034 ; 30/01/2025 ; 12:00 ; 00674 ; 00051 ; 00222 ; 00006 ; 00013 ; 00001 ; 00244 ; 00026 ; 00594 ; 00031 ; 00230 ; 00006
00034 ; 30/01/2025 ; 13:00 ; 00800 ; 00037 ; 00266 ; 00004 ; 00009 ; 00000 ; 00316 ; 00019 ; 00668 ; 00034 ; 00269 ; 00002
00034 ; 30/01/2025 ; 14:00 ; 00861 ; 00040 ; 00332 ; 00005 ; 00010 ; 00000 ; 00278 ; 00017 ; 00710 ; 00016 ; 00295 ; 00004
00034 ; 30/01/2025 ; 15:00 ; 00807 ; 00040 ; 00299 ; 00002 ; 00010 ; 00000 ; 00281 ; 00028 ; 00773 ; 00028 ; 00367 ; 00002
00034 ; 30/01/2025 ; 16:00 ; 00813 ; 00052 ; 00359 ; 00008 ; 00015 ; 00000 ; 00320 ; 00018 ; 00804 ; 00021 ; 00416 ; 00001
00034 ; 30/01/2025 ; 17:00 ; 00936 ; 00033 ; 00343 ; 00007 ; 00019 ; 00003 ; 00325 ; 00028 ; 00873 ; 00021 ; 00447 ; 00013
00034 ; 30/01/2025 ; 18:00 ; 00811 ; 00033 ; 00283 ; 00003 ; 00017 ; 00000 ; 00339 ; 00020 ; 00845 ; 00019 ; 00326 ; 00002
00034 ; 30/01/2025 ; 19:00 ; 00758 ; 00021 ; 00184 ; 00003 ; 00007 ; 00001 ; 00260 ; 00010 ; 00663 ; 00010 ; 00281 ; 00002
00034 ; 30/01/2025 ; 20:00 ; 00478 ; 00022 ; 00094 ; 00000 ; 00005 ; 00000 ; 00160 ; 00020 ; 00495 ; 00013 ; 00148 ; 00000
00034 ; 30/01/2025 ; 21:00 ; 00291 ; 00013 ; 00043 ; 00000 ; 00001 ; 00000 ; 00106 ; 00010 ; 00287 ; 00006 ; 00060 ; 00001
00034 ; 30/01/2025 ; 22:00 ; 00184 ; 00008 ; 00023 ; 00000 ; 00003 ; 00000 ; 00060 ; 00002 ; 00181 ; 00006 ; 00039 ; 00000
00034 ; 30/01/2025 ; 23:00 ; 00138 ; 00004 ; 00019 ; 00000 ; 00001 ; 00000 ; 00070 ; 00003 ; 00128 ; 00004 ; 00022 ; 00000
00034 ; 30/01/2025 ; 24:00 ; 00043 ; 00003 ; 00012 ; 00000 ; 00000 ; 00000 ; 00022 ; 00001 ; 00043 ; 00002 ; 00007 ; 00000
00034 ; 31/01/2025 ; 01:00 ; 00017 ; 00000 ; 00003 ; 00000 ; 00000 ; 00000 ; 00003 ; 00003 ; 00029 ; 00002 ; 00004 ; 00000
00034 ; 31/01/2025 ; 02:00 ; 00006 ; 00003 ; 00004 ; 00000 ; 00000 ; 00000 ; 00002 ; 00000 ; 00019 ; 00000 ; 00002 ; 00000
00034 ; 31/01/2025 ; 03:00 ; 00004 ; 00000 ; 00002 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00010 ; 00000 ; 00001 ; 00000
00034 ; 31/01/2025 ; 04:00 ; 00025 ; 00001 ; 00002 ; 00000 ; 00000 ; 00000 ; 00003 ; 00001 ; 00023 ; 00001 ; 00001 ; 00000
00034 ; 31/01/2025 ; 05:00 ; 00146 ; 00005 ; 00015 ; 00001 ; 00000 ; 00000 ; 00021 ; 00004 ; 00074 ; 00001 ; 00006 ; 00000
00034 ; 31/01/2025 ; 06:00 ; 00264 ; 00011 ; 00047 ; 00001 ; 00002 ; 00000 ; 00056 ; 00011 ; 00190 ; 00005 ; 00032 ; 00000
00034 ; 31/01/2025 ; 07:00 ; 00878 ; 00041 ; 00730 ; 00019 ; 00006 ; 00000 ; 00177 ; 00018 ; 00551 ; 00021 ; 00232 ; 00001
00034 ; 31/01/2025 ; 08:00 ; 00979 ; 00058 ; 00935 ; 00032 ; 00009 ; 00012 ; 00225 ; 00024 ; 00666 ; 00031 ; 00341 ; 00005
00034 ; 31/01/2025 ; 09:00 ; 00815 ; 00045 ; 00338 ; 00005 ; 00008 ; 00002 ; 00247 ; 00029 ; 00578 ; 00041 ; 00233 ; 00004
00034 ; 31/01/2025 ; 10:00 ; 00629 ; 00036 ; 00184 ; 00005 ; 00008 ; 00003 ; 00225 ; 00023 ; 00513 ; 00030 ; 00198 ; 00005
00034 ; 31/01/2025 ; 11:00 ; 00649 ; 00045 ; 00195 ; 00006 ; 00013 ; 00000 ; 00261 ; 00025 ; 00555 ; 00032 ; 00205 ; 00004
00034 ; 31/01/2025 ; 12:00 ; 00734 ; 00046 ; 00226 ; 00005 ; 00009 ; 00003 ; 00258 ; 00022 ; 00582 ; 00028 ; 00288 ; 00010
00034 ; 31/01/2025 ; 13:00 ; 00786 ; 00031 ; 00284 ; 00005 ; 00009 ; 00000 ; 00308 ; 00026 ; 00724 ; 00022 ; 00318 ; 00005
00034 ; 31/01/2025 ; 14:00 ; 00930 ; 00039 ; 00330 ; 00008 ; 00009 ; 00001 ; 00328 ; 00030 ; 00893 ; 00036 ; 00477 ; 00004
00034 ; 31/01/2025 ; 15:00 ; 00769 ; 00033 ; 00270 ; 00007 ; 00006 ; 00002 ; 00303 ; 00023 ; 00855 ; 00037 ; 00430 ; 00007
00034 ; 31/01/2025 ; 16:00 ; 00821 ; 00042 ; 00273 ; 00003 ; 00010 ; 00001 ; 00332 ; 00015 ; 00712 ; 00026 ; 00313 ; 00006
00034 ; 31/01/2025 ; 17:00 ; 00789 ; 00035 ; 00261 ; 00007 ; 00011 ; 00000 ; 00309 ; 00023 ; 00707 ; 00027 ; 00278 ; 00004
00034 ; 31/01/2025 ; 18:00 ; 00738 ; 00024 ; 00213 ; 00003 ; 00010 ; 00000 ; 00318 ; 00018 ; 00603 ; 00011 ; 00254 ; 00003
00034 ; 31/01/2025 ; 19:00 ; 00641 ; 00018 ; 00174 ; 00003 ; 00006 ; 00000 ; 00286 ; 00014 ; 00577 ; 00012 ; 00205 ; 00003
00034 ; 31/01/2025 ; 20:00 ; 00509 ; 00019 ; 00122 ; 00001 ; 00005 ; 00004 ; 00196 ; 00018 ; 00470 ; 00013 ; 00135 ; 00000
00034 ; 31/01/2025 ; 21:00 ; 00356 ; 00015 ; 00065 ; 00001 ; 00016 ; 00006 ; 00141 ; 00011 ; 00302 ; 00007 ; 00066 ; 00000
00034 ; 31/01/2025 ; 22:00 ; 00223 ; 00007 ; 00039 ; 00001 ; 00004 ; 00000 ; 00106 ; 00005 ; 00243 ; 00005 ; 00039 ; 00001
00034 ; 31/01/2025 ; 23:00 ; 00153 ; 00005 ; 00020 ; 00000 ; 00002 ; 00000 ; 00074 ; 00005 ; 00156 ; 00002 ; 00029 ; 00000
00034 ; 31/01/2025 ; 24:00 ; 00091 ; 00005 ; 00011 ; 00000 ; 00002 ; 00000 ; 00036 ; 00005 ; 00102 ; 00004 ; 00010 ; 00000
00034 ; 01/02/2025 ; 01:00 ; 00037 ; 00004 ; 00002 ; 00000 ; 00002 ; 00001 ; 00015 ; 00004 ; 00047 ; 00001 ; 00002 ; 00000
00034 ; 01/02/2025 ; 02:00 ; 00014 ; 00004 ; 00004 ; 00000 ; 00001 ; 00000 ; 00007 ; 00005 ; 00016 ; 00000 ; 00001 ; 00000
00034 ; 01/02/2025 ; 03:00 ; 00011 ; 00002 ; 00004 ; 00000 ; 00001 ; 00002 ; 00009 ; 00005 ; 00014 ; 00001 ; 00000 ; 00000
00034 ; 01/02/2025 ; 04:00 ; 00019 ; 00003 ; 00001 ; 00001 ; 00000 ; 00001 ; 00015 ; 00002 ; 00019 ; 00001 ; 00001 ; 00000
00034 ; 01/02/2025 ; 05:00 ; 00058 ; 00004 ; 00005 ; 00000 ; 00001 ; 00000 ; 00025 ; 00004 ; 00045 ; 00001 ; 00002 ; 00000
00034 ; 01/02/2025 ; 06:00 ; 00089 ; 00006 ; 00013 ; 00000 ; 00001 ; 00000 ; 00028 ; 00003 ; 00083 ; 00004 ; 00006 ; 00000
00034 ; 01/02/2025 ; 07:00 ; 00188 ; 00016 ; 00021 ; 00000 ; 00000 ; 00000 ; 00042 ; 00006 ; 00134 ; 00006 ; 00013 ; 00000
00034 ; 01/02/2025 ; 08:00 ; 00331 ; 00010 ; 00081 ; 00001 ; 00001 ; 00000 ; 00096 ; 00017 ; 00222 ; 00003 ; 00039 ; 00000
00034 ; 01/02/2025 ; 09:00 ; 00429 ; 00009 ; 00103 ; 00001 ; 00002 ; 00000 ; 00129 ; 00009 ; 00318 ; 00004 ; 00066 ; 00001
00034 ; 01/02/2025 ; 10:00 ; 00506 ; 00013 ; 00139 ; 00001 ; 00006 ; 00001 ; 00176 ; 00011 ; 00453 ; 00010 ; 00127 ; 00001
00034 ; 01/02/2025 ; 11:00 ; 00558 ; 00011 ; 00154 ; 00003 ; 00005 ; 00000 ; 00282 ; 00013 ; 00511 ; 00011 ; 00165 ; 00001
00034 ; 01/02/2025 ; 12:00 ; 00629 ; 00015 ; 00163 ; 00001 ; 00012 ; 00000 ; 00250 ; 00011 ; 00520 ; 00009 ; 00178 ; 00001
00034 ; 01/02/2025 ; 13:00 ; 00642 ; 00014 ; 00166 ; 00002 ; 00004 ; 00000 ; 00243 ; 00013 ; 00498 ; 00005 ; 00149 ; 00001
00034 ; 01/02/2025 ; 14:00 ; 00483 ; 00016 ; 00113 ; 00001 ; 00003 ; 00000 ; 00183 ; 00012 ; 00371 ; 00005 ; 00104 ; 00001
00034 ; 01/02/2025 ; 15:00 ; 00333 ; 00010 ; 00056 ; 00000 ; 00001 ; 00000 ; 00145 ; 00010 ; 00304 ; 00008 ; 00059 ; 00000
00034 ; 01/02/2025 ; 16:00 ; 00430 ; 00013 ; 00108 ; 00001 ; 00002 ; 00000 ; 00130 ; 00011 ; 00367 ; 00004 ; 00070 ; 00000
00034 ; 01/02/2025 ; 17:00 ; 00557 ; 00013 ; 00138 ; 00000 ; 00004 ; 00000 ; 00176 ; 00010 ; 00380 ; 00006 ; 00089 ; 00000
00034 ; 01/02/2025 ; 18:00 ; 00520 ; 00012 ; 00106 ; 00001 ; 00007 ; 00000 ; 00172 ; 00010 ; 00374 ; 00007 ; 00104 ; 00000
00034 ; 01/02/2025 ; 19:00 ; 00560 ; 00010 ; 00119 ; 00002 ; 00004 ; 00000 ; 00183 ; 00010 ; 00372 ; 00006 ; 00100 ; 00001
00034 ; 01/02/2025 ; 20:00 ; 00456 ; 00010 ; 00095 ; 00001 ; 00004 ; 00001 ; 00174 ; 00009 ; 00355 ; 00002 ; 00099 ; 00000
00034 ; 01/02/2025 ; 21:00 ; 00327 ; 00009 ; 00057 ; 00000 ; 00002 ; 00000 ; 00094 ; 00012 ; 00251 ; 00004 ; 00045 ; 00000
00034 ; 01/02/2025 ; 22:00 ; 00202 ; 00010 ; 00036 ; 00000 ; 00001 ; 00000 ; 00082 ; 00005 ; 00196 ; 00005 ; 00032 ; 00000
00034 ; 01/02/2025 ; 23:00 ; 00157 ; 00005 ; 00016 ; 00000 ; 00001 ; 00000 ; 00073 ; 00008 ; 00171 ; 00005 ; 00018 ; 00000
00034 ; 01/02/2025 ; 24:00 ; 00092 ; 00005 ; 00013 ; 00000 ; 00000 ; 00000 ; 00041 ; 00006 ; 00099 ; 00001 ; 00009 ; 00000
00034 ; 02/02/2025 ; 01:00 ; 00054 ; 00005 ; 00011 ; 00000 ; 00000 ; 00000 ; 00022 ; 00004 ; 00050 ; 00001 ; 00010 ; 00000
00034 ; 02/02/2025 ; 02:00 ; 00036 ; 00006 ; 00004 ; 00000 ; 00000 ; 00000 ; 00015 ; 00006 ; 00031 ; 00001 ; 00001 ; 00000
00034 ; 02/02/2025 ; 03:00 ; 00021 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00013 ; 00005 ; 00022 ; 00003 ; 00001 ; 00000
00034 ; 02/02/2025 ; 04:00 ; 00015 ; 00003 ; 00002 ; 00000 ; 00000 ; 00000 ; 00010 ; 00006 ; 00024 ; 00002 ; 00005 ; 00000
00034 ; 02/02/2025 ; 05:00 ; 00030 ; 00003 ; 00003 ; 00001 ; 00001 ; 00000 ; 00014 ; 00003 ; 00029 ; 00000 ; 00003 ; 00000
00034 ; 02/02/2025 ; 06:00 ; 00064 ; 00002 ; 00011 ; 00000 ; 00001 ; 00000 ; 00025 ; 00003 ; 00061 ; 00003 ; 00005 ; 00000
00034 ; 02/02/2025 ; 07:00 ; 00120 ; 00005 ; 00014 ; 00001 ; 00007 ; 00007 ; 00028 ; 00004 ; 00088 ; 00001 ; 00014 ; 00000
00034 ; 02/02/2025 ; 08:00 ; 00172 ; 00008 ; 00022 ; 00000 ; 00004 ; 00002 ; 00076 ; 00007 ; 00194 ; 00004 ; 00034 ; 00000
00034 ; 02/02/2025 ; 09:00 ; 00304 ; 00008 ; 00039 ; 00001 ; 00009 ; 00016 ; 00117 ; 00007 ; 00240 ; 00002 ; 00051 ; 00000
00034 ; 02/02/2025 ; 10:00 ; 00388 ; 00009 ; 00077 ; 00001 ; 00027 ; 00008 ; 00136 ; 00009 ; 00353 ; 00011 ; 00096 ; 00000
00034 ; 02/02/2025 ; 11:00 ; 00453 ; 00009 ; 00125 ; 00000 ; 00008 ; 00000 ; 00184 ; 00014 ; 00411 ; 00005 ; 00111 ; 00000
00034 ; 02/02/2025 ; 12:00 ; 00464 ; 00014 ; 00139 ; 00000 ; 00006 ; 00001 ; 00229 ; 00009 ; 00422 ; 00005 ; 00131 ; 00000
00034 ; 02/02/2025 ; 13:00 ; 00550 ; 00011 ; 00136 ; 00001 ; 00007 ; 00001 ; 00250 ; 00010 ; 00427 ; 00002 ; 00131 ; 00002
00034 ; 02/02/2025 ; 14:00 ; 00406 ; 00010 ; 00086 ; 00000 ; 00006 ; 00000 ; 00145 ; 00010 ; 00318 ; 00003 ; 00079 ; 00000
00034 ; 02/02/2025 ; 15:00 ; 00311 ; 00014 ; 00057 ; 00000 ; 00002 ; 00000 ; 00110 ; 00006 ; 00252 ; 00003 ; 00036 ; 00000
00034 ; 02/02/2025 ; 16:00 ; 00392 ; 00011 ; 00094 ; 00000 ; 00003 ; 00000 ; 00141 ; 00007 ; 00330 ; 00009 ; 00074 ; 00000
00034 ; 02/02/2025 ; 17:00 ; 00510 ; 00010 ; 00126 ; 00000 ; 00003 ; 00000 ; 00161 ; 00010 ; 00414 ; 00004 ; 00083 ; 00002
00034 ; 02/02/2025 ; 18:00 ; 00447 ; 00008 ; 00087 ; 00000 ; 00004 ; 00000 ; 00165 ; 00009 ; 00289 ; 00003 ; 00059 ; 00001
00034 ; 02/02/2025 ; 19:00 ; 00388 ; 00012 ; 00086 ; 00000 ; 00002 ; 00000 ; 00146 ; 00007 ; 00298 ; 00003 ; 00051 ; 00000
00034 ; 02/02/2025 ; 20:00 ; 00381 ; 00011 ; 00073 ; 00000 ; 00001 ; 00000 ; 00133 ; 00008 ; 00303 ; 00005 ; 00046 ; 00001
00034 ; 02/02/2025 ; 21:00 ; 00285 ; 00012 ; 00035 ; 00002 ; 00001 ; 00001 ; 00093 ; 00010 ; 00192 ; 00006 ; 00023 ; 00000
00034 ; 02/02/2025 ; 22:00 ; 00142 ; 00009 ; 00019 ; 00000 ; 00001 ; 00000 ; 00069 ; 00006 ; 00133 ; 00005 ; 00011 ; 00000
00034 ; 02/02/2025 ; 23:00 ; 00067 ; 00003 ; 00010 ; 00000 ; 00000 ; 00002 ; 00037 ; 00004 ; 00061 ; 00002 ; 00010 ; 00002
00034 ; 02/02/2025 ; 24:00 ; 00026 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000 ; 00013 ; 00000 ; 00027 ; 00002 ; 00000 ; 00000
00045 ; 27/01/2025 ; 01:00 ; 00010 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00014 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 02:00 ; 00012 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 03:00 ; 00013 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00010 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 04:00 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 05:00 ; 00018 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 06:00 ; 00165 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00092 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 07:00 ; 00311 ; 00015 ; 00000 ; 00000 ; 00000 ; 00000 ; 00190 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 08:00 ; 00668 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00506 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 09:00 ; 00539 ; 00075 ; 00000 ; 00000 ; 00000 ; 00000 ; 00507 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 10:00 ; 00372 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00352 ; 00043 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 11:00 ; 00327 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00302 ; 00031 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 12:00 ; 00310 ; 00052 ; 00000 ; 00000 ; 00000 ; 00000 ; 00358 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 13:00 ; 00345 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00351 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 14:00 ; 00436 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000 ; 00398 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 15:00 ; 00415 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00524 ; 00029 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 16:00 ; 00481 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000 ; 00446 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 17:00 ; 00451 ; 00041 ; 00000 ; 00000 ; 00000 ; 00000 ; 00490 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 18:00 ; 00504 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000 ; 00553 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 19:00 ; 00351 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00477 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 20:00 ; 00201 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00323 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 21:00 ; 00158 ; 00009 ; 00000 ; 00000 ; 00000 ; 00000 ; 00309 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 22:00 ; 00167 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00194 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 23:00 ; 00107 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00185 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 27/01/2025 ; 24:00 ; 00015 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00023 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 01:00 ; 00016 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00016 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 02:00 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 03:00 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 04:00 ; 00004 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00005 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 05:00 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 06:00 ; 00191 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00094 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 07:00 ; 00314 ; 00013 ; 00000 ; 00000 ; 00000 ; 00000 ; 00192 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 08:00 ; 00679 ; 00056 ; 00000 ; 00000 ; 00000 ; 00000 ; 00514 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 09:00 ; 00528 ; 00039 ; 00000 ; 00000 ; 00000 ; 00000 ; 00503 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 10:00 ; 00432 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00382 ; 00045 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 11:00 ; 00332 ; 00051 ; 00000 ; 00000 ; 00000 ; 00000 ; 00283 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 12:00 ; 00329 ; 00042 ; 00000 ; 00000 ; 00000 ; 00000 ; 00320 ; 00030 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 13:00 ; 00294 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00341 ; 00037 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 14:00 ; 00406 ; 00036 ; 00000 ; 00000 ; 00000 ; 00000 ; 00439 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 15:00 ; 00411 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00533 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 16:00 ; 00478 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000 ; 00457 ; 00027 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 17:00 ; 00456 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000 ; 00483 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 18:00 ; 00479 ; 00014 ; 00000 ; 00000 ; 00000 ; 00000 ; 00577 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 19:00 ; 00344 ; 00011 ; 00000 ; 00000 ; 00000 ; 00000 ; 00472 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 20:00 ; 00192 ; 00007 ; 00000 ; 00000 ; 00000 ; 00000 ; 00344 ; 00006 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 21:00 ; 00147 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00235 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 22:00 ; 00130 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00128 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 23:00 ; 00086 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000 ; 00124 ; 00005 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 28/01/2025 ; 24:00 ; 00010 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 01:00 ; 00010 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00011 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 02:00 ; 00004 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000 ; 00002 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 03:00 ; 00006 ; 00004 ; 00000 ; 00000 ; 00000 ; 00000 ; 00006 ; 00001 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 04:00 ; 00014 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000 ; 00003 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 05:00 ; 00017 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000 ; 00008 ; 00000 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 06:00 ; 00160 ; 00002 ; 00000 ; 00000 ; 00000 ; 00000 ; 00093 ; 00003 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 07:00 ; 00261 ; 00010 ; 00000 ; 00000 ; 00000 ; 00000 ; 00157 ; 00012 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 08:00 ; 00608 ; 00018 ; 00000 ; 00000 ; 00000 ; 00000 ; 00482 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 09:00 ; 00430 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000 ; 00452 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 10:00 ; 00314 ; 00023 ; 00000 ; 00000 ; 00000 ; 00000 ; 00288 ; 00038 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 11:00 ; 00293 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00298 ; 00032 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 12:00 ; 00306 ; 00040 ; 00000 ; 00000 ; 00000 ; 00000 ; 00287 ; 00034 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 13:00 ; 00280 ; 00035 ; 00000 ; 00000 ; 00000 ; 00000 ; 00304 ; 00028 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 14:00 ; 00388 ; 00020 ; 00000 ; 00000 ; 00000 ; 00000 ; 00341 ; 00022 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 15:00 ; 00380 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00427 ; 00021 ; 00000 ; 00000 ; 00000 ; 00000
00045 ; 29/01/2025 ; 16:00 ; 00405 ; 00025 ; 00000 ; 00000 ; 00000 ; 00000 ; 00369 ; 00026 ; 00000 ; 00000 ; 00000 ; 00000
